dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Unga Mammor,chromecast,se,svod,18,22
2018-10-01,South Park,chromecast,dk,svod,18,38
2018-10-01,The Walking Dead,androiddash,fi,svod,18,18
2018-10-01,Bones,androiddash,dk,svod,18,18
2018-10-01,South Park,androiddash,dk,svod,18,20
2018-10-01,Askeladden - I Dovregubbens hall,pcdash,se,tvod,18,18
2018-10-01,Deadpool 2,lg2013xdk,se,tvod,18,18
2018-10-01,The Fosters,ios,fi,svod,18,22
2018-10-01,Fireman Sam,chromecast,se,svod,17,22
2018-10-01,Solo: A Star Wars Story,samsung2017xdk,se,tvod,17,17
2018-10-01,The Amazing World of Gumball,ios,se,svod,17,19
2018-10-01,Avengers: Infinity War,androiddash,dk,tvod,17,17
2018-10-01,NHL Live,ios,se,svod,17,17
2018-10-01,Barclays Premier League Football Live,pcdash,dk,svod,17,17
2018-10-01,Empire,chromecast,se,svod,17,19
2018-10-01,Victorious,pcdash,dk,svod,17,21
2018-10-01,Solo: A Star Wars Story,samsung2017xdk,fi,tvod,17,17
2018-10-01,NCIS,pcdash,fi,svod,17,20
2018-10-01,Tårtgeneralen,chromecast,se,tvod,17,17
2018-10-01,NHL Live,ios,fi,svod,17,17
2018-10-01,Breaking News med Filip & Fredrik,ios,se,svod,17,17
2018-10-01,Fireman Sam,atv,no,svod,17,23
2018-10-01,Game Shakers,ios,dk,svod,17,18
2018-10-01,Masha i Medved,atv,se,svod,17,23
2018-10-01,Family Guy,ps4xdk,dk,svod,17,22
2018-10-01,Family Guy,ps4xdk,no,svod,17,33
2018-10-01,Til Middag Hos,samsung2015xdk,dk,svod,17,17
2018-10-01,Blindspot,chromecast,dk,svod,17,20
2018-10-01,Solo: A Star Wars Story,ios,no,tvod,17,17
2018-10-01,Peppa Pig,samsung2017xdk,dk,svod,17,49
2018-10-01,The Thundermans,androiddash,dk,svod,17,20
2018-10-01,Futurama,ios,se,svod,17,19
2018-10-01,Blindspot,ios,dk,svod,17,17
2018-10-01,The Blacklist,chromecast,dk,svod,17,20
2018-10-01,Winx Club,ios,dk,svod,17,19
2018-10-01,Solo: A Star Wars Story,ios,dk,tvod,17,17
2018-10-01,Lethal Weapon,pcdash,fi,svod,17,18
2018-10-01,Dora and Friends: Into the City!,ios,dk,svod,17,17
2018-10-01,Bones,pcdash,no,svod,17,19
2018-10-01,iCarly,androiddash,se,svod,16,20
2018-10-01,Fifty Shades Freed - Extended Version,androiddash,se,tvod,16,16
2018-10-01,American Dad,atv,se,svod,16,20
2018-10-01,Lethal Weapon,ps4xdk,dk,svod,16,17
2018-10-01,Vår tid är nu,ios,se,svod,16,17
2018-10-01,Frasier,chromecast,dk,svod,16,30
2018-10-01,Peppa Pig,lg2016xdk,dk,svod,16,40
2018-10-01,Unga Mammor,atv,se,svod,16,20
2018-10-01,Love Island Norge,lg2016xdk,no,svod,16,16
2018-10-01,Escape Plan 2: Hades,pcdash,fi,tvod,16,16
2018-10-01,Empire,androiddash,fi,svod,16,16
2018-10-01,Peppa Pig,androidxdk,dk,svod,16,37
2018-10-01,Empire,ios,dk,svod,16,16
2018-10-01,Family Guy,atv,no,svod,16,18
2018-10-01,PAW Patrol,lg2016xdk,dk,svod,16,19
2018-10-01,Frasier,atv,dk,svod,16,19
2018-10-01,Harry Potter and the Order of the Phoenix,pcdash,no,tvod,16,16
2018-10-01,New Amsterdam,pcdash,dk,svod,16,16
2018-10-01,Deadpool 2,ios,se,est,16,16
2018-10-01,NCIS: Los Angeles,androiddash,se,svod,16,16
2018-10-01,Lethal Weapon,chromecast,se,svod,16,24
2018-10-01,How I Met Your Mother,androiddash,se,svod,16,21
2018-10-01,Glee,ios,no,svod,16,20
2018-10-01,Scrubs,pcdash,no,svod,16,19
2018-10-01,Peppa Pig,samsung2017xdk,se,svod,16,40
2018-10-01,Flaskepost fra P,pcdash,dk,tvod,16,16
2018-10-01,PAW Patrol,androiddash,fi,svod,16,18
2018-10-01,Varasto 2,pcdash,fi,tvod,16,16
2018-10-01,Adventure Time,ios,dk,svod,16,17
2018-10-01,Poketto Monsutā,ios,dk,svod,16,18
2018-10-01,Love Island Norge,samsung2015xdk,no,svod,16,18
2018-10-01,Bella and the Bulldogs,ios,dk,svod,16,16
2018-10-01,The Blacklist,androiddash,fi,svod,16,16
2018-10-01,Paradise Hotel Danmark,atv,dk,svod,16,26
2018-10-01,SpongeBob SquarePants,atv,se,svod,16,20
2018-10-01,Deadpool 2,pchls,se,tvod,16,16
2018-10-01,The Night Shift,ios,se,svod,15,16
2018-10-01,Jessie,ios,se,svod,15,17
2018-10-01,The Fosters,androiddash,dk,svod,15,15
2018-10-01,Lethal Weapon,androiddash,fi,svod,15,16
2018-10-01,Varasto 2,androiddash,fi,tvod,15,15
2018-10-01,Bones,ios,no,svod,15,20
2018-10-01,Familien fra Bryggen,ps4xdk,dk,svod,15,21
2018-10-01,Harry Potter and the Deathly Hallows: Part 2,pcdash,no,tvod,15,15
2018-10-01,Hånd i hånd,ps4xdk,dk,svod,15,15
2018-10-01,Barclays Premier League Football Live,ps4xdk,se,svod,15,15
2018-10-01,Charterfeber,androiddash,no,svod,15,15
2018-10-01,KHL,atv,fi,svod,15,15
2018-10-01,The Walking Dead,pcdash,fi,svod,15,18
2018-10-01,Coco,ps4xdk,dk,svod,15,15
2018-10-01,Flaskepost fra P,chromecast,dk,tvod,15,15
2018-10-01,Love Island UK,ios,dk,svod,15,19
2018-10-01,Coco,androiddash,fi,svod,15,15
2018-10-01,Coco,pcdash,dk,svod,15,15
2018-10-01,Solo: A Star Wars Story,androidxdk,fi,tvod,15,15
2018-10-01,Sam & Cat,ios,no,svod,15,20
2018-10-01,Avengers: Infinity War,chromecast,no,tvod,15,15
2018-10-01,Peppa Pig,androiddash,fi,svod,15,23
2018-10-01,South Park,ios,no,svod,15,25
2018-10-01,Shimmer and Shine,ios,dk,svod,15,17
2018-10-01,Harry Potter and the Order of the Phoenix,chromecast,se,tvod,15,15
2018-10-01,Avengers: Infinity War,androiddash,no,tvod,15,15
2018-10-01,How I Met Your Mother,atv,no,svod,15,17
2018-10-01,Bones,ios,se,svod,15,21
2018-10-01,It's Always Sunny in Philadelphia,atv,se,svod,15,23
2018-10-01,Harry Potter and the Chamber of Secrets,pcdash,no,tvod,15,15
2018-10-01,South Park,ps4xdk,no,svod,15,18
2018-10-01,The Walking Dead,ps4xdk,dk,svod,15,16
2018-10-01,The Blacklist,chromecast,se,svod,15,18
2018-10-01,Will & Grace,pcdash,dk,svod,15,25
2018-10-01,Victorious,atv,se,svod,15,18
2018-10-01,The Penguins of Madagascar,ios,se,svod,15,16
2018-10-01,The Walking Dead,androiddash,se,svod,15,16
2018-10-01,Love Island Norge,samsung2014xdk,no,svod,15,16
2018-10-01,Coco,pcdash,se,svod,15,15
2018-10-01,Utøya 22. juli,ps4xdk,dk,tvod,15,15
2018-10-01,Til Middag Hos,androidxdk,dk,svod,15,15
2018-10-01,Paradise Hotel Sverige,samsung2013xdk,se,svod,15,15
2018-10-01,The Thundermans,chromecast,dk,svod,15,23
2018-10-01,Liv and Maddie,ios,dk,svod,15,17
2018-10-01,Coco,androiddash,dk,svod,15,15
2018-10-01,Love Island Norge,androidxdk,no,svod,15,15
2018-10-01,Glee,chromecast,se,svod,15,15
2018-10-01,Hereditary,pcdash,no,est,15,15
2018-10-01,Frozen,androiddash,no,est,15,15
2018-10-01,KHL,samsung2016xdk,fi,svod,15,15
2018-10-01,Postman Pat: Special Delivery Service,atv,se,svod,15,16
2018-10-01,Gossip Girl,chromecast,dk,svod,15,22
2018-10-01,Deadpool 2,androiddash,fi,est,15,15
2018-10-01,Lethal Weapon,ps4xdk,fi,svod,14,16
2018-10-01,S.W.A.T.,atv,dk,svod,14,15
2018-10-01,Harry Potter and the Order of the Phoenix,ios,se,tvod,14,14
2018-10-01,Forsidefruer,androiddash,dk,svod,14,14
2018-10-01,Paradise Hotel Norge,ios,no,svod,14,14
2018-10-01,Nashville,chromecast,se,svod,14,17
2018-10-01,It's Always Sunny in Philadelphia,chromecast,se,svod,14,27
2018-10-01,Peppa Pig,samsung2016xdk,dk,svod,14,30
2018-10-01,American Dad,ios,dk,svod,14,20
2018-10-01,Outlander,pcdash,se,svod,14,15
2018-10-01,The Lord of the Rings: The Two Towers,pcdash,no,tvod,14,14
2018-10-01,Seinfeld,pcdash,dk,svod,14,20
2018-10-01,Barclays Premier League Football Live,pcdash,fi,svod,14,14
2018-10-01,Til Middag Hos,lg2017xdk,dk,svod,14,15
2018-10-01,Scrubs,ps4xdk,dk,svod,14,27
2018-10-01,Paradise Hotel Danmark,ps4xdk,dk,svod,14,21
2018-10-01,Blaze and the Monster Machines,atv,dk,svod,14,15
2018-10-01,Harry Potter and the Philospher's Stone,pcdash,se,tvod,14,14
2018-10-01,Hemliga beundrare,chromecast,se,svod,14,15
2018-10-01,Solo: A Star Wars Story,chromecast,fi,tvod,14,14
2018-10-01,Harry Potter and the Philospher's Stone,ios,dk,tvod,14,14
2018-10-01,Escape Plan 2: Hades,ps4xdk,fi,tvod,14,14
2018-10-01,Escape Plan 2: Hades,pcdash,se,tvod,14,14
2018-10-01,Beyond,ios,se,svod,14,15
2018-10-01,Askeladden - I Dovregubbens hall,chromecast,no,tvod,14,14
2018-10-01,NFL Live,pcdash,dk,svod,14,14
2018-10-01,Golf,ios,se,svod,14,14
2018-10-01,The Fosters,ps4xdk,no,svod,14,18
2018-10-01,Askeladden - I Dovregubbens hall,atv,dk,tvod,14,14
2018-10-01,Utøya 22. juli,chromecast,dk,tvod,14,14
2018-10-01,Ray Donovan,ios,se,svod,14,17
2018-10-01,Paradise Hotel Danmark,chromecast,dk,svod,14,16
2018-10-01,Lyxfällan,atv,se,svod,14,14
2018-10-01,Fireman Sam,chromecast,no,svod,14,25
2018-10-01,Peppa Pig,ps4xdk,dk,svod,14,32
2018-10-01,Paradise Hotel Danmark,pchls,dk,svod,14,17
2018-10-01,Nashville,atv,no,svod,14,15
2018-10-01,Solo: A Star Wars Story,atv,se,tvod,14,14
2018-10-01,Futurama,chromecast,dk,svod,14,17
2018-10-01,Family Guy,androiddash,no,svod,14,22
2018-10-01,Deadpool 2,androidxdk,dk,tvod,14,14
2018-10-01,The Penguins of Madagascar,ios,dk,svod,14,18
2018-10-01,Peppa Pig,samsung2014xdk,dk,svod,14,27
2018-10-01,New Amsterdam,chromecast,dk,svod,14,14
2018-10-01,TV3 Dokumentär,atv,se,svod,14,14
2018-10-01,Lethal Weapon,androiddash,no,svod,14,15
2018-10-01,Hemliga beundrare,pcdash,se,svod,14,14
2018-10-01,Fireman Sam,androiddash,se,svod,14,19
2018-10-01,Svenska Hollywoodfruar,chromecast,se,svod,14,15
2018-10-01,SpongeBob SquarePants,chromecast,se,svod,14,17
2018-10-01,Shimmer and Shine,atv,se,svod,14,17
2018-10-01,Game Shakers,ios,se,svod,14,17
2018-10-01,Scrubs,androiddash,dk,svod,14,18
2018-10-01,Bones,chromecast,se,svod,14,14
2018-10-01,Solo: A Star Wars Story,samsung2015xdk,se,tvod,14,14
2018-10-01,Lego City,atv,se,svod,14,23
2018-10-01,SpongeBob SquarePants,ios,fi,svod,14,15
2018-10-01,Nashville,pcdash,no,svod,14,17
2018-10-01,PAW Patrol,lg2016xdk,se,svod,14,15
2018-10-01,Harry Potter and the Philospher's Stone,pcdash,dk,tvod,14,14
2018-10-01,Svenska Hollywoodfruar,pcdash,se,svod,14,14
2018-10-01,S.W.A.T.,ps4xdk,dk,svod,14,15
2018-10-01,iCarly,androiddash,no,svod,14,16
2018-10-01,The Blacklist,pcdash,dk,svod,14,18
2018-10-01,iCarly,atv,dk,svod,13,17
2018-10-01,Frasier,pcdash,se,svod,13,19
2018-10-01,Lyxfällan,ios,se,svod,13,15
2018-10-01,The Walking Dead,ps4xdk,se,svod,13,15
2018-10-01,Fifty Shades Freed - Extended Version,pcdash,dk,tvod,13,13
2018-10-01,NCIS: Los Angeles,atv,se,svod,13,13
2018-10-01,Family Guy,androiddash,dk,svod,13,15
2018-10-01,Avengers: Infinity War,pcdash,dk,est,13,13
2018-10-01,Deadpool 2,androidxdk,no,tvod,13,13
2018-10-01,Tinker Bell,ios,se,svod,13,13
2018-10-01,Harry Potter and the Half Blood Prince,chromecast,se,tvod,13,13
2018-10-01,Beyond,androiddash,se,svod,13,14
2018-10-01,Nashville,pcdash,se,svod,13,13
2018-10-01,Animal Kingdom,chromecast,se,svod,13,14
2018-10-01,S.W.A.T.,androiddash,dk,svod,13,14
2018-10-01,The Amazing World of Gumball,androiddash,se,svod,13,16
2018-10-01,Solo: A Star Wars Story,samsung2014xdk,fi,tvod,13,13
2018-10-01,Victorious,androiddash,se,svod,13,15
2018-10-01,Seinfeld,pchls,se,svod,13,15
2018-10-01,100 Things To Do Before High School,ios,dk,svod,13,18
2018-10-01,Teenage Mutant Ninja Turtles,atv,se,svod,13,14
2018-10-01,Henry Danger,atv,se,svod,13,14
2018-10-01,It's Always Sunny in Philadelphia,pcdash,se,svod,13,24
2018-10-01,Blaze and the Monster Machines,chromecast,dk,svod,13,14
2018-10-01,How I Met Your Mother,ps4xdk,se,svod,13,15
2018-10-01,Outlander,atv,no,svod,13,13
2018-10-01,South Park,atv,se,svod,13,14
2018-10-01,Will & Grace,pcdash,se,svod,13,16
2018-10-01,Lethal Weapon,androiddash,se,svod,13,14
2018-10-01,NFL Live,androiddash,fi,svod,13,13
2018-10-01,NFL Live,ios,dk,svod,13,14
2018-10-01,Postman Pat: Special Delivery Service,atv,dk,svod,13,18
2018-10-01,Luksusfælden,androiddash,dk,svod,13,14
2018-10-01,American Dad,pcdash,no,svod,13,23
2018-10-01,King of the Hill,androiddash,fi,svod,13,19
2018-10-01,Charterfeber,samsung2016xdk,no,svod,13,13
2018-10-01,Masha i Medved,ios,dk,svod,13,19
2018-10-01,Luksusfælden,ps4xdk,dk,svod,13,13
2018-10-01,NCIS: Los Angeles,ios,dk,svod,13,14
2018-10-01,Askeladden - I Dovregubbens hall,androiddash,dk,tvod,13,13
2018-10-01,MasterChef - Danmarks største madtalenter,pcdash,dk,svod,13,15
2018-10-01,Avengers: Infinity War,chromecast,se,est,13,13
2018-10-01,Futurama,chromecast,se,svod,13,22
2018-10-01,Victorious,androiddash,dk,svod,13,16
2018-10-01,Superliga Live,androiddash,dk,svod,13,13
2018-10-01,Utøya 22. juli,androiddash,se,tvod,13,13
2018-10-01,Care Bears: Welcome to Care-a-Lot,ios,dk,svod,13,13
2018-10-01,SpongeBob SquarePants,androiddash,se,svod,13,15
2018-10-01,Deadpool 2,pcdash,dk,est,13,13
2018-10-01,The Blacklist,pcdash,se,svod,13,14
2018-10-01,Til Middag Hos,samsung2013xdk,dk,svod,13,13
2018-10-01,Fifty Shades Freed - Extended Version,ios,se,tvod,13,13
2018-10-01,Futurama,pcdash,fi,svod,13,17
2018-10-01,Ben 10,ios,se,svod,13,13
2018-10-01,Utøya 22. juli,ios,no,tvod,13,13
2018-10-01,Paradise Hotel Norge,pcdash,se,svod,13,15
2018-10-01,Deadpool 2,lg2014xdk,se,tvod,13,13
2018-10-01,Charterfeber,samsung2014xdk,no,svod,13,14
2018-10-01,Glee,pcdash,se,svod,13,18
2018-10-01,The Blacklist,ios,fi,svod,13,14
2018-10-01,Peppa Pig,ps4xdk,se,svod,13,33
2018-10-01,Shimmer and Shine,ios,no,svod,13,15
2018-10-01,NFL Live,pcdash,fi,svod,13,13
2018-10-01,PAW Patrol,ps4xdk,dk,svod,13,18
2018-10-01,Deadpool 2,lg2015xdk,fi,tvod,13,13
2018-10-01,Harry Potter and the Prisoner of Azkaban,pcdash,no,tvod,13,13
2018-10-01,100 Things To Do Before High School,ios,se,svod,13,13
2018-10-01,Unikitty!,androiddash,se,svod,13,14
2018-10-01,Hånd i hånd,androiddash,dk,svod,13,13
2018-10-01,PAW Patrol,ps4xdk,se,svod,13,13
2018-10-01,Vikings,chromecast,se,svod,13,13
2018-10-01,Nashville,ios,no,svod,13,14
2018-10-01,Deadpool 2,lg2013xdk,dk,tvod,13,13
2018-10-01,South Park,chromecast,no,svod,13,21
2018-10-01,Vikings,pcdash,se,svod,13,13
2018-10-01,Deadpool 2,atv,dk,tvod,13,13
2018-10-01,Bones,pcdash,dk,svod,13,15
2018-10-01,Victorious,pcdash,se,svod,13,16
2018-10-01,School of Rock,ios,dk,svod,13,14
2018-10-01,Harry Potter and the Chamber of Secrets,chromecast,se,tvod,13,13
2018-10-01,Gossip Girl,ios,se,svod,13,15
2018-10-01,Solo: A Star Wars Story,samsung2016xdk,se,tvod,13,13
2018-10-01,American Dad,ps4xdk,dk,svod,13,25
2018-10-01,Blindspot,atv,dk,svod,12,15
2018-10-01,Så længe jeg lever,pcdash,dk,tvod,12,12
2018-10-01,Outlander,chromecast,se,svod,12,12
2018-10-01,NFL Live,ios,fi,svod,12,13
2018-10-01,Deadpool 2,lg2015xdk,dk,tvod,12,12
2018-10-01,Fifty Shades Freed - Extended Version,chromecast,se,tvod,12,12
2018-10-01,Nashville,pcdash,dk,svod,12,17
2018-10-01,Empire,pcdash,no,svod,12,13
2018-10-01,Paradise Hotel Sverige,xboxonexdk,se,svod,12,12
2018-10-01,Avengers: Infinity War,pcdash,fi,est,12,12
2018-10-01,Fifty Shades Freed,pcdash,no,tvod,12,12
2018-10-01,Dora the Explorer,androiddash,se,svod,12,14
2018-10-01,The Fosters,samsung2017xdk,dk,svod,12,12
2018-10-01,Gossip Girl,pcdash,dk,svod,12,13
2018-10-01,Frasier,chromecast,fi,svod,12,13
2018-10-01,Grey's anatomy,ios,se,svod,12,12
2018-10-01,Askeladden - I Dovregubbens hall,androiddash,no,tvod,12,12
2018-10-01,Escape Plan 2: Hades,androiddash,fi,tvod,12,12
2018-10-01,Empire,pcdash,fi,svod,12,12
2018-10-01,Poketto Monsutā,androiddash,se,svod,12,15
2018-10-01,Deadpool 2,chromecast,dk,est,12,12
2018-10-01,Tinker Bell,ios,dk,svod,12,12
2018-10-01,Empire,atv,no,svod,12,12
2018-10-01,Harry Potter and the Philospher's Stone,pcdash,no,tvod,12,12
2018-10-01,The Blacklist,ios,no,svod,12,13
2018-10-01,Futurama,ios,no,svod,12,16
2018-10-01,Fireman Sam,ios,no,svod,12,17
2018-10-01,NCIS,ps4xdk,no,svod,12,12
2018-10-01,Blindspot,pcdash,se,svod,12,14
2018-10-01,PAW Patrol,pcdash,dk,svod,12,13
2018-10-01,Paradise Hotel Norge,pcdash,no,svod,12,15
2018-10-01,Community,pcdash,se,svod,12,15
2018-10-01,Dora the Explorer,chromecast,dk,svod,12,15
2018-10-01,How I Met Your Mother,ps4xdk,dk,svod,12,16
2018-10-01,Vikings,pcdash,fi,svod,12,13
2018-10-01,iCarly,androiddash,dk,svod,12,14
2018-10-01,Solo: A Star Wars Story,samsung2013xdk,no,tvod,12,12
2018-10-01,Frasier,androiddash,fi,svod,12,20
2018-10-01,Vikings,ps4xdk,dk,svod,12,13
2018-10-01,Sunny Bunnies,ios,dk,svod,12,18
2018-10-01,Paradise Hotel Norge,atv,se,svod,12,13
2018-10-01,Fifty Shades Freed - Extended Version,pcdash,no,tvod,12,12
2018-10-01,How I Met Your Mother,ios,no,svod,12,12
2018-10-01,The Affair,atv,dk,svod,12,13
2018-10-01,Blindspot,androiddash,se,svod,12,15
2018-10-01,Luksusfælden,samsung2015xdk,dk,svod,12,13
2018-10-01,Nashville,atv,se,svod,12,12
2018-10-01,How I Met Your Mother,androiddash,dk,svod,12,13
2018-10-01,The Loud House,ios,dk,svod,12,17
2018-10-01,Deadpool 2,atv,no,tvod,12,12
2018-10-01,Vår tid är nu,chromecast,se,svod,12,15
2018-10-01,Seinfeld,pcdash,no,svod,12,26
2018-10-01,Avengers: Infinity War,pcdash,no,est,12,12
2018-10-01,Avengers: Infinity War,ios,no,tvod,12,12
2018-10-01,Bones,atv,dk,svod,12,13
2018-10-01,Deadpool 2,androiddash,no,est,12,12
2018-10-01,The Affair,atv,se,svod,12,12
2018-10-01,PAW Patrol,samsung2017xdk,dk,svod,12,12
2018-10-01,The Blacklist,chromecast,no,svod,12,12
2018-10-01,Bella and the Bulldogs,ios,se,svod,12,15
2018-10-01,Harry Potter and the Chamber of Secrets,ios,dk,tvod,12,12
2018-10-01,Solo: A Star Wars Story,samsung2016xdk,no,tvod,12,12
2018-10-01,NFL Live,chromecast,se,svod,12,12
2018-10-01,Prison Break,ios,dk,svod,12,13
2018-10-01,NCIS,androiddash,fi,svod,12,12
2018-10-01,Love Island Norge,samsung2012xdk,no,svod,12,12
2018-10-01,Barclays Premier League Football Live,ios,fi,svod,12,12
2018-10-01,Dora the Explorer,atv,no,svod,12,13
2018-10-01,iCarly,pcdash,dk,svod,12,15
2018-10-01,Deadpool 2,ps3xdk,dk,tvod,11,11
2018-10-01,Solo: A Star Wars Story,samsung2014xdk,se,tvod,11,11
2018-10-01,Svenska Hollywoodfruar,androiddash,se,svod,11,11
2018-10-01,Forsidefruer,lg2016xdk,dk,svod,11,12
2018-10-01,Quantico,atv,se,svod,11,11
2018-10-01,American Dad,androiddash,no,svod,11,25
2018-10-01,Deadpool 2,samsung2012xdk,se,tvod,11,11
2018-10-01,Solsidan,ios,se,tvod,11,11
2018-10-01,The Thundermans,pcdash,dk,svod,11,12
2018-10-01,Harry Potter and the Goblet of Fire,ios,no,tvod,11,11
2018-10-01,Solo: A Star Wars Story,samsung2016xdk,dk,tvod,11,11
2018-10-01,Harry Potter and the Chamber of Secrets,chromecast,dk,tvod,11,11
2018-10-01,Family Guy,ios,fi,svod,11,17
2018-10-01,Teenage Mutant Ninja Turtles,androiddash,se,svod,11,12
2018-10-01,Ingen utan skuld,samsung2016xdk,se,svod,11,11
2018-10-01,Community,ps4xdk,se,svod,11,16
2018-10-01,Gränsbevakarna Australien,ios,se,svod,11,11
2018-10-01,The Thundermans,atv,no,svod,11,13
2018-10-01,Ben 10,ios,dk,svod,11,15
2018-10-01,Barclays Premier League Football Live,atv,dk,svod,11,11
2018-10-01,Las Vegas Jailhouse,ios,se,svod,11,12
2018-10-01,Askeladden - I Dovregubbens hall,ios,se,tvod,11,11
2018-10-01,Deadpool 2,pcdashpr,no,tvod,11,11
2018-10-01,Team Umizoomi,ios,dk,svod,11,11
2018-10-01,PAW Patrol,samsung2015xdk,se,svod,11,14
2018-10-01,Fireman Sam,atv,dk,svod,11,14
2018-10-01,Will & Grace,atv,se,svod,11,14
2018-10-01,Empire,atv,se,svod,11,11
2018-10-01,Bubble Guppies,ios,dk,svod,11,13
2018-10-01,NCIS,ps4xdk,dk,svod,11,16
2018-10-01,Barclays Premier League Football Live,chromecast,fi,svod,11,11
2018-10-01,Poketto Monsutā,ios,no,svod,11,17
2018-10-01,Postman Pat: Special Delivery Service,androiddash,dk,svod,11,12
2018-10-01,Blaze and the Monster Machines,atv,no,svod,11,14
2018-10-01,Solo: A Star Wars Story,lg2017xdk,se,tvod,11,11
2018-10-01,New Amsterdam,pcdash,se,svod,11,11
2018-10-01,Hunter Street,ios,dk,svod,11,11
2018-10-01,Outlander,ios,dk,svod,11,12
2018-10-01,Bleeding Steel,pcdash,no,tvod,11,11
2018-10-01,How I Met Your Mother,atv,dk,svod,11,18
2018-10-01,Poketto Monsutā,androiddash,fi,svod,11,12
2018-10-01,NFL Live,androiddash,se,svod,11,11
2018-10-01,Harry Potter and the Chamber of Secrets,ios,se,tvod,11,11
2018-10-01,PAW Patrol,pcdash,no,svod,11,12
2018-10-01,Solsidan,chromecast,se,tvod,11,11
2018-10-01,NCIS,atv,no,svod,11,13
2018-10-01,Sunny Bunnies,ios,se,svod,11,26
2018-10-01,Lethal Weapon,chromecast,no,svod,11,14
2018-10-01,Deadpool 2,samsung2012xdk,dk,tvod,11,11
2018-10-01,Escape Plan 2: Hades,pcdash,dk,tvod,11,11
2018-10-01,Deadpool 2,chromecast,no,est,11,11
2018-10-01,Futurama,ps4xdk,se,svod,11,13
2018-10-01,Bob's Burgers,chromecast,se,svod,11,28
2018-10-01,Nashville,ios,dk,svod,11,12
2018-10-01,It's Always Sunny in Philadelphia,pcdash,no,svod,11,19
2018-10-01,PAW Patrol,samsung2017xdk,no,svod,11,11
2018-10-01,Peppa Pig,androiddash,no,svod,11,16
2018-10-01,Deadpool 2,lg2017xdk,dk,tvod,11,11
2018-10-01,Deadpool 2,ps4xdk,no,est,11,11
2018-10-01,Harry Potter and the Order of the Phoenix,pcdash,se,tvod,11,11
2018-10-01,Frasier,pcdash,dk,svod,11,19
2018-10-01,Harry Potter and the Chamber of Secrets,ps4xdk,se,tvod,11,11
2018-10-01,SpongeBob SquarePants,atv,no,svod,11,14
2018-10-01,Teenage Mutant Ninja Turtles,ios,no,svod,11,16
2018-10-01,Varasto 2,ps4xdk,fi,tvod,11,11
2018-10-01,Unga Mammor,pchls,se,svod,11,17
2018-10-01,Hånd i hånd,samsung2014xdk,dk,svod,11,11
2018-10-01,Scrubs,atv,dk,svod,11,13
2018-10-01,The Blacklist,androiddash,se,svod,11,15
2018-10-01,Teenage Mutant Ninja Turtles,chromecast,se,svod,11,13
2018-10-01,The Thundermans,chromecast,se,svod,11,14
2018-10-01,Unikitty!,ios,se,svod,11,13
2018-10-01,Familien fra Bryggen,androiddash,dk,svod,11,15
2018-10-01,PAW Patrol,ps4xdk,no,svod,11,14
2018-10-01,Avengers: Infinity War,chromecast,fi,tvod,11,11
2018-10-01,"Nicky, Ricky, Dicky & Dawn",androiddash,se,svod,11,11
2018-10-01,NHL Live,pcdash,se,svod,11,11
2018-10-01,Bilprovningen,ios,se,svod,11,11
2018-10-01,Dora the Explorer,samsung2016xdk,se,svod,11,15
2018-10-01,Soy Luna,atv,se,svod,11,11
2018-10-01,NFL Live,atv,se,svod,11,11
2018-10-01,The Fosters,pcdash,fi,svod,11,13
2018-10-01,The Blacklist,atv,dk,svod,11,14
2018-10-01,Family Guy,atv,dk,svod,11,12
2018-10-01,Empire,chromecast,dk,svod,11,13
2018-10-01,PAW Patrol,androidxdk,se,svod,11,14
2018-10-01,Harry Potter and the Philospher's Stone,chromecast,no,tvod,11,11
2018-10-01,Bones,atv,se,svod,11,11
2018-10-01,It's Always Sunny in Philadelphia,ps4xdk,se,svod,11,18
2018-10-01,Solo: A Star Wars Story,androiddash,dk,tvod,11,11
2018-10-01,The Fosters,androiddash,no,svod,11,13
2018-10-01,TV3 Dokumentär,chromecast,se,svod,11,11
2018-10-01,The Walking Dead,ps4xdk,fi,svod,11,14
2018-10-01,Love Island UK,pcdash,dk,svod,11,11
2018-10-01,Svenska Hollywoodfruar,ps4xdk,se,svod,11,12
2018-10-01,Deadpool 2,pcdash,fi,est,11,11
2018-10-01,Harry Potter and the Goblet of Fire,pcdash,no,tvod,11,11
2018-10-01,King of the Hill,pcdash,fi,svod,11,14
2018-10-01,Blindspot,ios,no,svod,10,10
2018-10-01,Will & Grace,atv,no,svod,10,13
2018-10-01,PAW Patrol,lg2017xdk,dk,svod,10,11
2018-10-01,Avengers: Infinity War,ps4xdk,dk,tvod,10,10
2018-10-01,Deadpool 2,pcdashpr,se,tvod,10,10
2018-10-01,Family Guy,samsung2017xdk,fi,svod,10,12
2018-10-01,Svartsjön,chromecast,se,svod,10,10
2018-10-01,iCarly,atv,se,svod,10,12
2018-10-01,Ray Donovan,atv,se,svod,10,12
2018-10-01,American Dad,ios,fi,svod,10,16
2018-10-01,Barclays Premier League Football Live,chromecast,dk,svod,10,10
2018-10-01,The Affair,ios,dk,svod,10,10
2018-10-01,The Walking Dead,ios,fi,svod,10,10
2018-10-01,Animal Kingdom,chromecast,no,svod,10,13
2018-10-01,Seinfeld,ios,no,svod,10,12
2018-10-01,American Dad,pcdash,fi,svod,10,15
